canonical_smiles,pIC50
Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCCC2)CC1,6.886056647693163
CN1CCC(n2[nH]c3cccc(C(N)=O)c3c2=O)CC1,6.221848749616356
Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCNCC1,7.301029995663981
CC(C)N1CCC(n2c(=O)c3c(C(N)=O)cccc3n2C)CC1,6.886056647693163
Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(C2CCC2)CC1,7.638272163982407
Cn1c2cc(F)cc(C(N)=O)c2c(=O)n1C1CCN(C2CCCCC2)CC1,7.823908740944319
NC(=O)c1cc(F)cc2[nH]n(C3CCN(C4CCCCC4)CC3)c(=O)c12,6.468521082957745
NC(=O)c1cccc2[nH]n(C3CCN(CC4CCCCC4)CC3)c(=O)c12,7.022276394711152
Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(CC2CCCCC2)CC1,6.721246399047171
NC(=O)c1cccc2[nH]n(C3CCN(Cc4cccs4)CC3)c(=O)c12,7.154901959985743
Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(Cc2cccs2)CC1,6.886056647693163
NC(=O)c1cccc2[nH]n(C3CCN(CC4CC=CCC4)CC3)c(=O)c12,6.823908740944319
Cn1c2cccc(C(N)=O)c2c(=O)n1C1CCN(CC2CC=CCC2)CC1,7.356547323513812
NC(=O)c1cccc2[nH]n(C3CCN(Cc4ccco4)CC3)c(=O)c12,6.638272163982407
COc1ccc(C(=O)C2CCN([C@H]3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1,4.6777807052660805
COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(cnn5C)c(=O)[nH]4)C3=O)CC2)cc1,4.721246399047171
O=C(c1ccc(Cl)cc1)C1CCN(C2CCN(Cc3nc4c(c(=O)[nH]3)COCC4)C2=O)CC1,4.779891911959945
O=C(c1ccc(F)cc1)C1CCN(C2CCN(Cc3nc4c(c(=O)[nH]3)COCC4)C2=O)CC1,4.627087997029894
O=C(c1ccc(F)cc1)C1CCN([C@H]2CCN(Cc3nc4c(c(=O)[nH]3)COCC4)C2=O)CC1,4.42712839779952
COc1ccc(C(=O)C2CCN([C@H]3CCN(Cc4nc5c(c(=O)[nH]4)COCC5)C3=O)CC2)cc1C,4.619788758288394
COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(c(=O)[nH]4)CCC5)C3=O)CC2)cc1,4.528708288941061
CCc1cc(=O)[nH]c(CN2CCC(N3CCC(C(=O)c4ccc(OC)cc4)CC3)C2=O)n1,4.721246399047171
COc1ccc(C(=O)C2CCN(C3CCN(Cc4ncc(C)c(=O)[nH]4)C3=O)CC2)cc1,4.721246399047171
COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc(C)c(C)c(=O)[nH]4)C3=O)CC2)cc1,4.721246399047171
COc1ccc(C(=O)C2CCN([C@H]3CCN(Cc4nc5ccccc(=O)c5[nH]4)C3=O)CC2)cc1C,4.694648630553377
COc1ccc(C(=O)C2CCN([C@@H]3CCN(Cc4nc5ccccc(=O)c5[nH]4)C3=O)CC2)cc1,4.721246399047171
COc1ccc(C(=O)C2CCN(C3CCN(CC(=O)Nc4nnc5n4CCS5)C3=O)CC2)cc1,4.721246399047171
COc1ccc(C(=O)C2CCN([C@@H]3CCN(CC(=O)Nc4nnc5n4CCS5)C3=O)CC2)cc1,4.721246399047171
C[C@H](c1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)CCCC4)CC3CC3)CC2)cc1,4.785156151952302
COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)CCC4)CC2)cc1,4.747146969020107
COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc(C)c(C)c(=O)[nH]3)CC2)cc1,4.721246399047171
CC(C)(C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccc(F)cc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,4.721246399047171
COc1ccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2nc3ccccc3s2)CC1,4.721246399047171
COc1cccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)c1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2cccc(F)c2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,4.721246399047171
C[C@@H](c1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1,4.721246399047171
CC[C@H](C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
C#CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@@H]2CCCO2)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@H]2CCCO2)CC1,4.721246399047171
CC[C@H](C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
CC[C@@H](C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
CC(C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
C[C@H](c1ccc(F)cc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
CC(c1ccc(F)cc1F)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccccc2F)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccc(F)cc2F)CC1,4.721246399047171
C[C@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
C[C@@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
N#CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(CCF)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,4.721246399047171
N#Cc1ccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)s1,4.721246399047171
O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)(F)F)CC1,4.721246399047171
CC(c1cccs1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,4.721246399047171
COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC(F)F)CC2)cc1,4.721246399047171
COCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(OC)cc2)CC1,4.721246399047171
COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,5.0
O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1,4.721246399047171
O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,4.721246399047171
COc1cccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC(F)F)CC2)c1,4.721246399047171
CC#CCOc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,4.832682665251824
O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,4.489454989793388
O=C(CN1CCC(C(=O)c2ccc3c(c2)CCO3)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,4.777283528852417
COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1C,4.767003889607846
CCC(CC)C(=O)N1CCN(C(=O)c2cc(Oc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,8.096910013008056
O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)N2CCCCC2)CC1,8.045757490560675
O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,7.823908740944319
O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCCC2)CC1,7.769551078621726
CCC(=O)N1CCN(C(=O)c2cc(Oc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,7.522878745280337
O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCC(F)(F)CC2)CC1,7.886056647693163
CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CC1,8.221848749616356
CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CCC1,8.154901959985743
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1,6.522878745280337
C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.301029995663981
CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,7.698970004336019
CC1c2nnc(C(F)(F)F)n2CCN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.698970004336019
CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.698970004336019
CC1(C)CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,7.301029995663981
C=CCC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.301029995663981
CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(Cc2ccccc2)c2nnc(C(F)(F)F)n21,6.508638306165727
CC1c2nnc(C(F)(F)F)n2C(C)(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.301029995663981
COC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,7.698970004336019
CN(C)C1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,7.698970004336019
CCC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(C)c2nnc(C(F)(F)F)n21,7.698970004336019
CC1c2nnc(C(F)(F)F)n2C(N(C)C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.301029995663981
COC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(C)c2nnc(C(F)(F)F)n21,7.301029995663981
CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(CC(F)(F)F)c2nnc(C(F)(F)F)n21,7.698970004336019
CCOC(=O)CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.698970004336019
CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)F)n21,7.698970004336019
CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(CF)n21,7.698970004336019
CC1c2nnc(CF)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,7.301029995663981
CC1(C)CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(CF)n21,7.698970004336019
Cc1c(Cc2ccc(F)c(C(=O)N3Cc4nnc(C(F)(F)F)n4C(C)C3)c2)n[nH]c(=O)c1C,7.301029995663981
Cc1cc(Cc2ccc(F)c(C(=O)N3Cc4nnc(C(F)(F)F)n4C(C)C3)c2)n[nH]c1=O,7.301029995663981
C[C@@H]1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,7.823908740944319
C[C@H]1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,8.154901959985743
O=C1NN=C2CCCc3[nH]c4cccc1c4c32,8.0
O=C1NN=C2CCCCc3[nH]c4cccc1c4c32,8.173925197299173
CC1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.119186407719209
CC1(C)CCc2[nH]c3cccc4c3c2C1=NNC4=O,7.730487055782084
O=C1NN=C2CC(c3ccccc3)Cc3[nH]c4cccc1c4c32,8.200659450546418
CC(C)C1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.221848749616356
O=C1NN=C2CCCc3[nH]c4cc(F)cc1c4c32,8.221848749616356
O=C1NN=C2CCCCc3[nH]c4cc(F)cc1c4c32,8.187086643357144
CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.2839966563652
O=C1NN=C2CC(c3ccccc3)Cc3[nH]c4cc(F)cc1c4c32,8.236572006437063
CC(C)C1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.481486060122112
CN(C)c1ccc(C2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)cc1,7.59176003468815
CN(C)c1ccc(C2CC3=NNC(=O)c4cccc5[nH]c(c3c45)C2)cc1,7.703334809738469
CC1(C)CCc2[nH]c3cc(F)cc4c3c2C1=NNC4=O,8.2839966563652
CC1(C)CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.200659450546418
CC1(C)CC2=NNC(=O)c3c(F)ccc4[nH]c(c2c34)C1,8.040958607678906
O=C1NN=C2CCCc3[nH]c4c(F)ccc1c4c32,7.619788758288394
CC1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.221848749616356
O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cccc1c4c32,8.050609993355087
O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cc(F)cc1c4c32,8.154901959985743
Cn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,7.801342913045577
Cn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,7.818156412055227
CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4Cc2ccccc2)C1,6.0
CN1N=C2CC(C)(C)Cc3c2c2c(cccc2n3C)C1=O,6.0
CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O,7.943095148663527
CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1O,7.958607314841775
CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,8.259637310505756
CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN(Cc2ccccc2)Cc2ccccc2)C1,6.0
CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCCC2)C1,8.18045606445813
CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCCCC2)C1,8.537602002101044
CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCOCC2)C1,6.721246399047171
CCN(CC)CCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,8.481486060122112
O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1,7.958607314841775
O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCCC1,8.0
O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCOCC1,6.455931955649724
CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,7.823908740944319
CCN(CC)CCn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,7.795880017344075
O=C1NN=C2CCCc3c2c2c1cccc2n3CCN(Cc1ccccc1)Cc1ccccc1,6.096910013008056
CN(C)CCn1c2c3c4c(cc(F)cc41)C(=O)NN=C3CC(C)(C)C2,8.187086643357144
CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CC2CO2)C1,7.568636235841013
O=C1NN=C2CNCc3[nH]c4cccc1c4c32,7.795880017344075
O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32,8.070581074285707
CN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.795880017344075
CC(C)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.148741651280925
CC(C)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.292429823902063
O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cccc1c4c32,8.481486060122112
CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,7.958607314841775
O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cc(F)cc1c4c32,8.638272163982407
CN(C)CCn1c2c3c4c(cc(F)cc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,7.744727494896693
CC(C)(C)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.958607314841775
CC(C)(C)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.136677139879543
O=C1NN=C2CN(C3CCCCC3)Cc3[nH]c4cccc1c4c32,8.036212172654444
CC(C)(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.853871964321762
CN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.244125144327509
CCCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.080921907623926
CCCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.346787486224656
CCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.318758762624412
CCCCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,8.42021640338319
CN(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.568636235841013
CN(C)CCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,7.42021640338319
CC(C)(N)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.142667503568731
CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.0
N[C@@H](Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.481486060122112
CC(C)(N)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,7.920818753952375
CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCO)C1,7.638272163982407
C[C@]12CCCN1CC1=NNC(=O)c3cccc4[nH]c2c1c34,8.958607314841775
C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,9.045757490560677
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2C(F)(F)F)C1,7.823908740944319
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2cccc2C1,8.301029995663981
COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)CC2,7.2839966563652
O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1,8.638272163982407
O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1,7.991399828238082
CC1(C)CCC2=C(C1)c1n[nH]c(=O)c3cccc(c13)N2,8.200659450546418
O=c1[nH]nc2c3c(cccc13)NC1=C2CCCC1,8.214670164989233
O=c1[nH]nc2c3c(cccc13)NC1=C2CCCCCC1,8.229147988357855
O=c1[nH]nc2c3c(cccc13)NC1=C2CCCCC1,8.309803919971486
Cc1ccc2c(=O)[nH]nc3c2c1NC1=C3CCCC1,7.150580586203101
O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCCC1,7.173925197299173
O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCC1,7.769551078621726
O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCCC1,7.279840696594043
O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCC1,7.987162775294828
O=c1[nH]nc2c3c(cccc13)NC1=C2CCC1,8.221848749616356
CC(=O)NNc1cc2c3c(n[nH]c(=O)c3c1)C1=C(CCCCC1)N2,7.229147988357855
O=c1[nH]nc2c3c(cccc13)NC1=C2c2ccccc2CC1,7.262807357295262
CC(C)(C)OC(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,8.292429823902063
O=c1[nH]nc2c3c(cccc13)NC1=C2CCNC1,8.119186407719209
CC(C)(NC(=O)OCc1ccccc1)C(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,7.638272163982407
CC1(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)CC1,8.142667503568731
CC1(C)C(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)C1(C)C,8.096910013008056
O=c1[nH]nc2c3c(cccc13)NC1=C2CCN(Cc2ccccc2)C1,8.060480747381382
NCCOc1c(-c2ccc(Oc3ccccc3)cc2)[nH]c(=O)c2cc(F)ccc12,6.638272163982407
NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2cc(F)ccc12,8.0
NCCOc1c(-c2cccc(C(F)(F)F)c2)[nH]c(=O)c2cc(F)ccc12,7.522878745280337
NCCOc1c(-c2ccc(N3CCOCC3)c(Br)c2)[nH]c(=O)c2cc(F)ccc12,7.698970004336019
NCCOc1c(-c2cccc(Br)c2)[nH]c(=O)c2cc(F)ccc12,7.0
NCCOc1c(-c2ccc(N3CCCC3)cc2)[nH]c(=O)c2cc(F)ccc12,6.6777807052660805
NCCOc1c(-c2ccc(Cl)cc2)[nH]c(=O)c2cc(F)ccc12,8.0
NCCOc1c(-c2ccc(F)cc2)[nH]c(=O)c2cc(F)ccc12,7.221848749616356
N#Cc1cccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)c1,8.0
NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2c(F)c(F)ccc12,7.698970004336019
Cc1cc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)ccc1Cl,9.69897000433602
NCCOc1c(-c2ccc(Cl)c(Cl)c2)[nH]c(=O)c2cc(F)ccc12,9.0
NCCOc1c(-c2ccc(F)c(F)c2)[nH]c(=O)c2cc(F)ccc12,6.886056647693163
NCCOc1c(-c2ccc(N3CCCC3)c(Br)c2)[nH]c(=O)c2cc(F)ccc12,6.886056647693163
NCCOc1c(-c2ccc3c(c2)OCCO3)[nH]c(=O)c2cc(F)ccc12,7.154901959985743
NCCOc1c(-c2ccc3c(c2)OCO3)[nH]c(=O)c2cc(F)ccc12,7.096910013008056
COc1ccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)cc1F,8.221848749616356
O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,6.840011949618013
O=C1SCCc2nc(-c3ccc(C(F)(F)F)cc3)[nH]c(=O)c21,6.069998998990925
Nc1ccc(C(=O)Nc2cccc3cccnc23)cc1,4.0
O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)cc1,4.0
NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCC(c3ccc(F)cc3)CC2)c1,6.568636235841013
NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCC(Cc3ccccc3)CC2)c1,6.638272163982407
NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccccc3)CC2)c1,6.431798275933005
NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)c1,6.096910013008056
NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccccc3F)CC2)c1,6.292429823902063
NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(F)cc3)CC2)c1,6.251811972993799
NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1,6.657577319177793
NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C4CCCCC4)C3)nc12,6.0
NC(=O)c1cccc2[nH]c(C(=O)NC3CCNC3)nc12,6.464705879957229
CC(C)CCN1CCCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,6.149966742310231
NC(=O)c1cccc2[nH]c(C(=O)NC3CCCN(C4CCCCC4)C3)nc12,6.417936637088292
CC(C)(C)OC(=O)N1CCC(N2CCCC(NC(=O)c3nc4c(C(N)=O)cccc4[nH]3)C2)CC1,6.087246696328677
NC(=O)c1cccc2[nH]c(C(=O)NC3CCCNC3)nc12,6.701146923590294
NC(=O)c1cccc2[nH]c(C(=O)NC3CCCN(C4CCNCC4)C3)nc12,6.100726812682396
CC(C)(C)OC(=O)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,6.191114132640188
CCN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,7.397940008672037
NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(CC(F)(F)F)CC3)nc12,7.468521082957745
NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C(=O)C(F)(F)F)CC3)nc12,7.080921907623926
CCCN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,7.309803919971486
CC(C)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,7.1938200260161125
